material,A_Z,A_r_s,A_r_val,A_r_s_1,A_r_val_1,A_eps_H,A_eps_L,A_EA,A_IP,A_EN,n_A,n_B,B_Z,B_r_s,B_r_val,B_r_s_1,B_r_val_1,B_eps_H,B_eps_L,B_EA,B_IP,B_EN
Na2HfOsO6,11,1.77645,1.77645,0.32175,0.28665,-2.63177994692036,-2.63177994692036,-0.395733760018869,5.0091128459727,2.30668954297691,1,5,74.0,1.42455,0.8073999999999999,1.3632,0.7897000000000001,-4.30963991308007,-4.30963991308007,-0.44305964114431445,7.863052041373295,3.7099962001144897
Na2HfIrO6,11,1.77645,1.77645,0.32175,0.28665,-2.63177994692036,-2.63177994692036,-0.395733760018869,5.0091128459727,2.30668954297691,1,5,74.5,1.4137,0.79475,1.34415,0.7752,-4.16644491596813,-4.16644491596813,-0.6439816870236845,7.83207824205798,3.5940482775171496
Na2HfPtO6,11,1.77645,1.77645,0.32175,0.28665,-2.63177994692036,-2.63177994692036,-0.395733760018869,5.0091128459727,2.30668954297691,1,5,75.0,1.4025,0.7830999999999999,1.32705,0.7627999999999999,-4.01040491911526,-4.01040491911526,-0.6207085374822496,7.959688689458005,3.6694900759878797
Na2HfAuO6,11,1.77645,1.77645,0.32175,0.28665,-2.63177994692036,-2.63177994692036,-0.395733760018869,5.0091128459727,2.30668954297691,1,5,75.5,1.3795000000000002,1.05915,1.31055,1.0161499999999999,-4.17994991569575,-4.17994991569575,-0.6841773362418047,8.013779988423325,3.66480132609076
Na2HfHgO6,11,1.77645,1.77645,0.32175,0.28665,-2.63177994692036,-2.63177994692036,-0.395733760018869,5.0091128459727,2.30668954297691,1,5,76.0,1.3501500000000002,1.0298,1.2849,0.9904999999999999,-4.71746990485466,-1.6455049668122665,1.3106240736232955,8.679364874937875,4.99499447428059
Na2HfTlO6,11,1.77645,1.77645,0.32175,0.28665,-2.63177994692036,-2.63177994692036,-0.395733760018869,5.0091128459727,2.30668954297691,1,5,76.5,1.31685,1.2158499999999999,1.26485,1.1351,-2.370074952198615,-2.370074952198615,0.7353393352042294,5.83986323221902,3.2876012837116297
Na2HfPbO6,11,1.77645,1.77645,0.32175,0.28665,-2.63177994692036,-2.63177994692036,-0.395733760018869,5.0091128459727,2.30668954297691,1,5,77.0,1.288,1.1492499999999999,1.23875,1.0907499999999999,-2.98413993981371,-2.98413993981371,0.2466165950099755,6.569108017583015,3.407862306296495
Na2HfBiO6,11,1.77645,1.77645,0.32175,0.28665,-2.63177994692036,-2.63177994692036,-0.395733760018869,5.0091128459727,2.30668954297691,1,5,77.5,1.2631000000000001,1.0979999999999999,1.21575,1.0539,-3.55104992837986,-3.55104992837986,-0.21653874562297454,7.24694690386041,3.51520407911872
Na2TaWO6,11,1.77645,1.77645,0.32175,0.28665,-2.63177994692036,-2.63177994692036,-0.395733760018869,5.0091128459727,2.30668954297691,1,5,73.5,1.4351,0.8140000000000001,1.3553000000000002,0.7948999999999999,-4.0024399192759,-4.0024399192759,-0.06108469878282749,8.289552682717229,4.1142339919672
Na2TaReO6,11,1.77645,1.77645,0.32175,0.28665,-2.63177994692036,-2.63177994692036,-0.395733760018869,5.0091128459727,2.30668954297691,1,5,74.0,1.4093,0.7945,1.3403,0.78005,-4.45592491012969,-4.45592491012969,-0.379466592273657,8.522160478173095,4.07134694294972
Na2TaOsO6,11,1.77645,1.77645,0.32175,0.28665,-2.63177994692036,-2.63177994692036,-0.395733760018869,5.0091128459727,2.30668954297691,1,5,74.5,1.3888500000000001,0.7782,1.32625,0.7654000000000001,-4.7898949033939395,-4.7898949033939395,-0.777157884354362,8.461550129280484,3.84219612246306
Na2TaIrO6,11,1.77645,1.77645,0.32175,0.28665,-2.63177994692036,-2.63177994692036,-0.395733760018869,5.0091128459727,2.30668954297691,1,5,75.0,1.3780000000000001,0.76555,1.3072,0.7509,-4.646699906282,-4.646699906282,-0.978079930233732,8.43057632996517,3.72624819986572
Na2TaPtO6,11,1.77645,1.77645,0.32175,0.28665,-2.63177994692036,-2.63177994692036,-0.395733760018869,5.0091128459727,2.30668954297691,1,5,75.5,1.3668,0.7539,1.2901,0.7384999999999999,-4.49065990942913,-4.49065990942913,-0.9548067806922971,8.558186777365195,3.80168999833645
Na2TaAuO6,11,1.77645,1.77645,0.32175,0.28665,-2.63177994692036,-2.63177994692036,-0.395733760018869,5.0091128459727,2.30668954297691,1,5,76.0,1.3437999999999999,1.02995,1.2736,0.9918499999999999,-4.66020490600962,-4.66020490600962,-1.018275579451852,8.612278076330515,3.7970012484393303
Na2TaHgO6,11,1.77645,1.77645,0.32175,0.28665,-2.63177994692036,-2.63177994692036,-0.395733760018869,5.0091128459727,2.30668954297691,1,5,76.5,1.31445,1.0006,1.24795,0.9662,-5.1977248951685295,-2.1257599571261365,0.976525830413248,9.277862962845065,5.12719439662916
Na2TaTlO6,11,1.77645,1.77645,0.32175,0.28665,-2.63177994692036,-2.63177994692036,-0.395733760018869,5.0091128459727,2.30668954297691,1,5,77.0,1.28115,1.18665,1.2279,1.1108,-2.850329942512485,-2.850329942512485,0.401241091994182,6.43836132012621,3.4198012060602
Na2TaPbO6,11,1.77645,1.77645,0.32175,0.28665,-2.63177994692036,-2.63177994692036,-0.395733760018869,5.0091128459727,2.30668954297691,1,5,77.5,1.2523,1.12005,1.2018,1.06645,-3.46439493012758,-3.46439493012758,-0.08748164820007201,7.167606105490204,3.5400622286450654
Na2TaBiO6,11,1.77645,1.77645,0.32175,0.28665,-2.63177994692036,-2.63177994692036,-0.395733760018869,5.0091128459727,2.30668954297691,1,5,78.0,1.2274,1.0688,1.1788,1.0296,-4.0313049186937295,-4.0313049186937295,-0.550636988833022,7.8454449917676,3.64740400146729
Na2WReO6,11,1.77645,1.77645,0.32175,0.28665,-2.63177994692036,-2.63177994692036,-0.395733760018869,5.0091128459727,2.30668954297691,1,5,74.5,1.37945,0.77125,1.31975,0.7626,-4.91764490081739,-4.91764490081739,-0.7266212853906705,9.048459117488694,4.16091891604901
Na2WOsO6,11,1.77645,1.77645,0.32175,0.28665,-2.63177994692036,-2.63177994692036,-0.395733760018869,5.0091128459727,2.30668954297691,1,5,75.0,1.359,0.75495,1.3057,0.74795,-5.25161489408164,-5.25161489408164,-1.1243125774713754,8.987848768596084,3.93176809556235
Na2WIrO6,11,1.77645,1.77645,0.32175,0.28665,-2.63177994692036,-2.63177994692036,-0.395733760018869,5.0091128459727,2.30668954297691,1,5,75.5,1.34815,0.7423,1.28665,0.7334499999999999,-5.1084198969697,-5.1084198969697,-1.3252346233507455,8.956874969280769,3.81582017296501
Na2WPtO6,11,1.77645,1.77645,0.32175,0.28665,-2.63177994692036,-2.63177994692036,-0.395733760018869,5.0091128459727,2.30668954297691,1,5,76.0,1.33695,0.73065,1.2695500000000002,0.72105,-4.95237990011683,-4.95237990011683,-1.3019614738093106,9.084485416680796,3.89126197143574
Na2WAuO6,11,1.77645,1.77645,0.32175,0.28665,-2.63177994692036,-2.63177994692036,-0.395733760018869,5.0091128459727,2.30668954297691,1,5,76.5,1.3139500000000002,1.0067,1.25305,0.9743999999999999,-5.12192489669732,-5.12192489669732,-1.3654302725688656,9.138576715646114,3.8865732215386197
Na2WHgO6,11,1.77645,1.77645,0.32175,0.28665,-2.63177994692036,-2.63177994692036,-0.395733760018869,5.0091128459727,2.30668954297691,1,5,77.0,1.2846000000000002,0.9773499999999999,1.2274,0.94875,-5.65944488585623,-2.5874799478138364,0.6293711372962345,9.804161602160665,5.21676636972845
Na2WTlO6,11,1.77645,1.77645,0.32175,0.28665,-2.63177994692036,-2.63177994692036,-0.395733760018869,5.0091128459727,2.30668954297691,1,5,77.5,1.2513,1.1634,1.20735,1.09335,-3.3120499332001847,-3.3120499332001847,0.05408639887716851,6.96465995944181,3.50937317915949
Na2WPbO6,11,1.77645,1.77645,0.32175,0.28665,-2.63177994692036,-2.63177994692036,-0.395733760018869,5.0091128459727,2.30668954297691,1,5,78.0,1.22245,1.0968,1.18125,1.049,-3.92611492081528,-3.92611492081528,-0.4346363413170855,7.693904744805804,3.629634201744355
Na2WBiO6,11,1.77645,1.77645,0.32175,0.28665,-2.63177994692036,-2.63177994692036,-0.395733760018869,5.0091128459727,2.30668954297691,1,5,78.5,1.1975500000000001,1.04555,1.15825,1.01215,-4.49302490938143,-4.49302490938143,-0.8977916819500356,8.371743631083199,3.7369759745665796
NaReO3,11,1.77645,1.77645,0.32175,0.28665,-2.63177994692036,-2.63177994692036,-0.395733760018869,5.0091128459727,2.30668954297691,1,5,75.0,1.35365,0.75175,1.30475,0.74775,-5.37112989167118,-5.37112989167118,-1.0450031788815,9.28106691294456,4.11803186703153
Na2ReOsO6,11,1.77645,1.77645,0.32175,0.28665,-2.63177994692036,-2.63177994692036,-0.395733760018869,5.0091128459727,2.30668954297691,1,5,75.5,1.3332000000000002,0.7354499999999999,1.2907000000000002,0.7331000000000001,-5.70509988493543,-5.70509988493543,-1.442694470962205,9.22045656405195,3.88888104654487
Na2ReIrO6,11,1.77645,1.77645,0.32175,0.28665,-2.63177994692036,-2.63177994692036,-0.395733760018869,5.0091128459727,2.30668954297691,1,5,76.0,1.3223500000000001,0.7228,1.2716500000000002,0.7186,-5.56190488782349,-5.56190488782349,-1.643616516841575,9.189482764736635,3.77293312394753
Na2RePtO6,11,1.77645,1.77645,0.32175,0.28665,-2.63177994692036,-2.63177994692036,-0.395733760018869,5.0091128459727,2.30668954297691,1,5,76.5,1.31115,0.71115,1.25455,0.7061999999999999,-5.40586489097062,-5.40586489097062,-1.6203433673001402,9.31709321213666,3.84837492241826
Na2ReAuO6,11,1.77645,1.77645,0.32175,0.28665,-2.63177994692036,-2.63177994692036,-0.395733760018869,5.0091128459727,2.30668954297691,1,5,77.0,1.28815,0.9872000000000001,1.2380499999999999,0.9595499999999999,-5.57540988755111,-5.57540988755111,-1.683812166059695,9.37118451110198,3.8436861725211404
Na2ReHgO6,11,1.77645,1.77645,0.32175,0.28665,-2.63177994692036,-2.63177994692036,-0.395733760018869,5.0091128459727,2.30668954297691,1,5,77.5,1.2588,0.9578500000000001,1.2124000000000001,0.9339,-6.1129298767100195,-3.0409649386676265,0.31098924380540505,10.036769397616531,5.17387932071097
Na2ReTlO6,11,1.77645,1.77645,0.32175,0.28665,-2.63177994692036,-2.63177994692036,-0.395733760018869,5.0091128459727,2.30668954297691,1,5,78.0,1.2255,1.1439,1.19235,1.0785,-3.7655349240539753,-3.7655349240539753,-0.264295494613661,7.197267754897675,3.4664861301420102
Na2RePbO6,11,1.77645,1.77645,0.32175,0.28665,-2.63177994692036,-2.63177994692036,-0.395733760018869,5.0091128459727,2.30668954297691,1,5,78.5,1.19665,1.0773,1.16625,1.03415,-4.37959991166907,-4.37959991166907,-0.753018234807915,7.92651254026167,3.5867471527268755
Na2ReBiO6,11,1.77645,1.77645,0.32175,0.28665,-2.63177994692036,-2.63177994692036,-0.395733760018869,5.0091128459727,2.30668954297691,1,5,79.0,1.17175,1.02605,1.14325,0.9973000000000001,-4.94650990023522,-4.94650990023522,-1.2161735754408651,8.604351426539065,3.6940889255491003
NaOsO3,11,1.77645,1.77645,0.32175,0.28665,-2.63177994692036,-2.63177994692036,-0.395733760018869,5.0091128459727,2.30668954297691,1,5,76.0,1.31275,0.71915,1.27665,0.71845,-6.03906987819968,-6.03906987819968,-1.84038576304291,9.15984621515934,3.65973022605821
Na2OsIrO6,11,1.77645,1.77645,0.32175,0.28665,-2.63177994692036,-2.63177994692036,-0.395733760018869,5.0091128459727,2.30668954297691,1,5,76.5,1.3019,0.7064999999999999,1.2576,0.7039500000000001,-5.89587488108774,-5.89587488108774,-2.04130780892228,9.128872415844025,3.54378230346087
Na2OsPtO6,11,1.77645,1.77645,0.32175,0.28665,-2.63177994692036,-2.63177994692036,-0.395733760018869,5.0091128459727,2.30668954297691,1,5,77.0,1.2907000000000002,0.69485,1.2405,0.69155,-5.73983488423487,-5.73983488423487,-2.018034659380845,9.256482863244049,3.6192241019316
Na2OsAuO6,11,1.77645,1.77645,0.32175,0.28665,-2.63177994692036,-2.63177994692036,-0.395733760018869,5.0091128459727,2.30668954297691,1,5,77.5,1.2677,0.9709,1.224,0.9449,-5.90937988081536,-5.90937988081536,-2.0815034581404,9.31057416220937,3.61453535203448
Na2OsHgO6,11,1.77645,1.77645,0.32175,0.28665,-2.63177994692036,-2.63177994692036,-0.395733760018869,5.0091128459727,2.30668954297691,1,5,78.0,1.23835,0.94155,1.19835,0.91925,-6.44689986997427,-3.374934931931876,-0.08670204827529993,9.97615904872392,4.9447285002243095
Na2OsTlO6,11,1.77645,1.77645,0.32175,0.28665,-2.63177994692036,-2.63177994692036,-0.395733760018869,5.0091128459727,2.30668954297691,1,5,78.5,1.20505,1.1276,1.1783000000000001,1.06385,-4.0995049173182245,-4.0995049173182245,-0.661986786694366,7.136657406005065,3.23733530965535
Na2OsPbO6,11,1.77645,1.77645,0.32175,0.28665,-2.63177994692036,-2.63177994692036,-0.395733760018869,5.0091128459727,2.30668954297691,1,5,79.0,1.1762000000000001,1.061,1.1522000000000001,1.0194999999999999,-4.71356990493332,-4.71356990493332,-1.15070952688862,7.865902191369059,3.357596332240215
Na2OsBiO6,11,1.77645,1.77645,0.32175,0.28665,-2.63177994692036,-2.63177994692036,-0.395733760018869,5.0091128459727,2.30668954297691,1,5,79.5,1.1513,1.00975,1.1292,0.98265,-5.28047989349947,-5.28047989349947,-1.61386486752157,8.543741077646455,3.4649381050624397
NaIrO3,11,1.77645,1.77645,0.32175,0.28665,-2.63177994692036,-2.63177994692036,-0.395733760018869,5.0091128459727,2.30668954297691,1,5,77.0,1.29105,0.69385,1.23855,0.68945,-5.7526798839758,-5.7526798839758,-2.24222985480165,9.09789861652871,3.42783438086353
Na2IrPtO6,11,1.77645,1.77645,0.32175,0.28665,-2.63177994692036,-2.63177994692036,-0.395733760018869,5.0091128459727,2.30668954297691,1,5,77.5,1.2798500000000002,0.6821999999999999,1.22145,0.6770499999999999,-5.5966398871229295,-5.5966398871229295,-2.218956705260215,9.225509063928735,3.50327617933426
Na2IrAuO6,11,1.77645,1.77645,0.32175,0.28665,-2.63177994692036,-2.63177994692036,-0.395733760018869,5.0091128459727,2.30668954297691,1,5,78.0,1.25685,0.95825,1.20495,0.9303999999999999,-5.76618488370342,-5.76618488370342,-2.28242550401977,9.279600362894055,3.4985874294371397
Na2IrHgO6,11,1.77645,1.77645,0.32175,0.28665,-2.63177994692036,-2.63177994692036,-0.395733760018869,5.0091128459727,2.30668954297691,1,5,78.5,1.2275,0.9289000000000001,1.1793,0.9047499999999999,-6.30370487286233,-3.2317399348199363,-0.28762409415466994,9.945185249408606,4.82878057762697
Na2IrTlO6,11,1.77645,1.77645,0.32175,0.28665,-2.63177994692036,-2.63177994692036,-0.395733760018869,5.0091128459727,2.30668954297691,1,5,79.0,1.1942,1.1149499999999999,1.1592500000000001,1.04935,-3.9563099202062846,-3.9563099202062846,-0.862908832573736,7.10568360668975,3.12138738705801
Na2IrPbO6,11,1.77645,1.77645,0.32175,0.28665,-2.63177994692036,-2.63177994692036,-0.395733760018869,5.0091128459727,2.30668954297691,1,5,79.5,1.16535,1.04835,1.13315,1.005,-4.57037490782138,-4.57037490782138,-1.35163157276799,7.834928392053745,3.241648409642875
Na2IrBiO6,11,1.77645,1.77645,0.32175,0.28665,-2.63177994692036,-2.63177994692036,-0.395733760018869,5.0091128459727,2.30668954297691,1,5,80.0,1.14045,0.9970999999999999,1.11015,0.9681500000000001,-5.13728489638753,-5.13728489638753,-1.81478691340094,8.51276727833114,3.3489901824650996
Na2PtAuO6,11,1.77645,1.77645,0.32175,0.28665,-2.63177994692036,-2.63177994692036,-0.395733760018869,5.0091128459727,2.30668954297691,1,5,78.5,1.24565,0.9466,1.18785,0.9179999999999999,-5.61014488685055,-5.61014488685055,-2.259152354478335,9.40721081029408,3.57402922790787
Na2PtHgO6,11,1.77645,1.77645,0.32175,0.28665,-2.63177994692036,-2.63177994692036,-0.395733760018869,5.0091128459727,2.30668954297691,1,5,79.0,1.2163,0.91725,1.1622,0.89235,-6.147664876009459,-3.0756999379670664,-0.26435094461323505,10.07279569680863,4.9042223760976995
Na2PtTlO6,11,1.77645,1.77645,0.32175,0.28665,-2.63177994692036,-2.63177994692036,-0.395733760018869,5.0091128459727,2.30668954297691,1,5,79.5,1.183,1.1033,1.14215,1.03695,-3.800269923353415,-3.800269923353415,-0.8396356830323011,7.233294054089775,3.19682918552874
Na2PtPbO6,11,1.77645,1.77645,0.32175,0.28665,-2.63177994692036,-2.63177994692036,-0.395733760018869,5.0091128459727,2.30668954297691,1,5,80.0,1.15415,1.0367,1.11605,0.9925999999999999,-4.41433491096851,-4.41433491096851,-1.328358423226555,7.96253883945377,3.317090208113605
Na2PtBiO6,11,1.77645,1.77645,0.32175,0.28665,-2.63177994692036,-2.63177994692036,-0.395733760018869,5.0091128459727,2.30668954297691,1,5,80.5,1.12925,0.9854499999999999,1.09305,0.95575,-4.98124489953466,-4.98124489953466,-1.7915137638595051,8.640377725731165,3.4244319809358297
NaAuO3,11,1.77645,1.77645,0.32175,0.28665,-2.63177994692036,-2.63177994692036,-0.395733760018869,5.0091128459727,2.30668954297691,1,5,79.0,1.22265,1.22265,1.17135,1.17135,-5.77968988343104,-5.77968988343104,-2.32262115323789,9.4613021092594,3.56934047801075
Na2AuHgO6,11,1.77645,1.77645,0.32175,0.28665,-2.63177994692036,-2.63177994692036,-0.395733760018869,5.0091128459727,2.30668954297691,1,5,79.5,1.1933,1.1933,1.1457,1.1457,-6.31720987258995,-3.2452449345475562,-0.3278197433727901,10.126886995773951,4.89953362620058
Na2AuTlO6,11,1.77645,1.77645,0.32175,0.28665,-2.63177994692036,-2.63177994692036,-0.395733760018869,5.0091128459727,2.30668954297691,1,5,80.0,1.1600000000000001,1.37935,1.1256499999999998,1.2902999999999998,-3.9698149199339046,-3.9698149199339046,-0.9031044817918561,7.287385353055095,3.19214043563162
Na2AuPbO6,11,1.77645,1.77645,0.32175,0.28665,-2.63177994692036,-2.63177994692036,-0.395733760018869,5.0091128459727,2.30668954297691,1,5,80.5,1.1311499999999999,1.3127499999999999,1.0995499999999998,1.24595,-4.583879907549,-4.583879907549,-1.39182722198611,8.016630138419089,3.312401458216485
Na2AuBiO6,11,1.77645,1.77645,0.32175,0.28665,-2.63177994692036,-2.63177994692036,-0.395733760018869,5.0091128459727,2.30668954297691,1,5,81.0,1.10625,1.2614999999999998,1.07655,1.2090999999999998,-5.15078989611515,-5.15078989611515,-1.8549825626190601,8.694469024696485,3.41974323103871
NaHgO3,11,1.77645,1.77645,0.32175,0.28665,-2.63177994692036,-2.63177994692036,-0.395733760018869,5.0091128459727,2.30668954297691,1,5,80.0,1.16395,1.16395,1.12005,1.12005,-6.85472986174886,-0.710799985664073,1.66698166649231,10.7924718822885,6.22972677439041
Na2HgTlO6,11,1.77645,1.77645,0.32175,0.28665,-2.63177994692036,-2.63177994692036,-0.395733760018869,5.0091128459727,2.30668954297691,1,5,80.5,1.1306500000000002,1.35,1.1,1.26465,-4.5073349090928145,-1.4353699710504215,1.091696928073244,7.9529702395696455,4.52233358382145
Na2HgPbO6,11,1.77645,1.77645,0.32175,0.28665,-2.63177994692036,-2.63177994692036,-0.395733760018869,5.0091128459727,2.30668954297691,1,5,81.0,1.1018,1.2833999999999999,1.0739,1.2203,-5.12139989670791,-2.0494349586655165,0.60297418787899,8.68221502493364,4.642594606406315
Na2HgBiO6,11,1.77645,1.77645,0.32175,0.28665,-2.63177994692036,-2.63177994692036,-0.395733760018869,5.0091128459727,2.30668954297691,1,5,81.5,1.0769,1.2321499999999999,1.0509,1.1834500000000001,-5.68830988527406,-2.616344947231666,0.13981884724604,9.360053911211036,4.74993637922854
NaTlO3,11,1.77645,1.77645,0.32175,0.28665,-2.63177994692036,-2.63177994692036,-0.395733760018869,5.0091128459727,2.30668954297691,1,5,81.0,1.09735,1.53605,1.07995,1.40925,-2.15993995643677,-2.15993995643677,0.516412189654178,5.11346859685079,2.81494039325249
Na2TlPbO6,11,1.77645,1.77645,0.32175,0.28665,-2.63177994692036,-2.63177994692036,-0.395733760018869,5.0091128459727,2.30668954297691,1,5,81.5,1.0685,1.46945,1.05385,1.3649,-2.774004944051865,-2.774004944051865,0.027689449459923993,5.842713382214785,2.935201415837355
Na2TlBiO6,11,1.77645,1.77645,0.32175,0.28665,-2.63177994692036,-2.63177994692036,-0.395733760018869,5.0091128459727,2.30668954297691,1,5,82.0,1.0436,1.4182,1.03085,1.32805,-3.3409149326180145,-3.3409149326180145,-0.43546589117302603,6.52055226849218,3.0425431886595797
Na2PbBiO6,11,1.77645,1.77645,0.32175,0.28665,-2.63177994692036,-2.63177994692036,-0.395733760018869,5.0091128459727,2.30668954297691,1,5,82.5,1.01475,1.3516,1.00475,1.2837,-3.95497992023311,-3.95497992023311,-0.92418863136728,7.249797053856175,3.162804211244445
K2AlTiO6,19,2.21205,2.21205,0.57025,0.61165,-2.24266995476821,-2.24266995476821,-0.310374093741672,4.21621097496247,1.9529184406104,1,5,17.5,1.3269,0.9595,1.2633,0.88405,-3.34179493260027,-3.34179493260027,0.3787108183596375,6.423766127941595,3.401238473150615
K2AlVO6,19,2.21205,2.21205,0.57025,0.61165,-2.24266995476821,-2.24266995476821,-0.310374093741672,4.21621097496247,1.9529184406104,1,5,18.0,1.29345,0.93755,1.23085,0.8629500000000001,-3.485184929708275,-3.485184929708275,0.11776277362235599,6.472809116950945,3.2952859452866496
K2AlCrO6,19,2.21205,2.21205,0.57025,0.61165,-2.24266995476821,-2.24266995476821,-0.310374093741672,4.21621097496247,1.9529184406104,1,5,18.5,1.26615,0.9194500000000001,1.2020499999999998,0.8446,-3.4852949297060603,-3.4852949297060603,-0.08126785236075704,6.51767529104332,3.21820371934128
