material,bulk_modulus,A_r_s,A_r_val,A_r_s_1,A_r_val_1,A_Z,A_eps_H,A_eps_L,A_EA,A_IP,A_EN,n_A,n_B,B_r_s,B_r_val,B_r_s_1,B_r_val_1,B_Z,B_eps_H,B_eps_L,B_EA,B_IP,B_EN
RbMoO3,1.24978551463,2.31695,2.31695,0.66755,0.75585,37,-2.15624998223519,-2.15624998223519,-0.318049257376332,4.06430796650305,1.87312935456336,1,5,1.53775,0.72745,1.46475,0.72195,42,-4.27918996474481,-4.27918996474481,-1.14474589052513,7.00728034230322,2.93126722588905
RbNbO3,1.17269195774,2.31695,2.31695,0.66755,0.75585,37,-2.15624998223519,-2.15624998223519,-0.318049257376332,4.06430796650305,1.87312935456336,1,5,1.57595,0.77355,1.52635,0.77375,41,-4.58042996226296,-4.58042996226296,-0.660734894550011,7.16521534098014,3.25224022321507
RbNiO3,0.794327931385,2.31695,2.31695,0.66755,0.75585,37,-2.15624998223519,-2.15624998223519,-0.318049257376332,4.06430796650305,1.87312935456336,1,5,1.25315,0.33775,1.14775,0.33945,28,-4.41903996359262,-4.41903996359262,-1.06489142121737,7.8785395951004,3.40682408694151
RbPbO3,0.537173534362,2.31695,2.31695,0.66755,0.75585,37,-2.15624998223519,-2.15624998223519,-0.318049257376332,4.06430796650305,1.87312935456336,1,5,1.03965,1.40285,1.02775,1.32055,82,-3.38806997208652,-3.38806997208652,-0.461033296234442,6.57195824598203,3.05546247487379
RbPdO3,0.829874717936,2.31695,2.31695,0.66755,0.75585,37,-2.15624998223519,-2.15624998223519,-0.318049257376332,4.06430796650305,1.87312935456336,1,5,1.40755,0.58065,1.27995,0.57415,46,-4.09639996625077,-3.37188997221983,-0.450016896319226,9.06265342535871,4.30631826451974
RbPtO3,0.732690731448,2.31695,2.31695,0.66755,0.75585,37,-2.15624998223519,-2.15624998223519,-0.318049257376332,4.06430796650305,1.87312935456336,1,5,1.26865,0.67055,1.20435,0.66465,78,-5.44059995517624,-5.44059995517624,-2.19568358191321,9.35311962291117,3.57871802049898
RbRhO3,0.833864125301,2.31695,2.31695,0.66755,0.75585,37,-2.15624998223519,-2.15624998223519,-0.318049257376332,4.06430796650305,1.87312935456336,1,5,1.44625,0.61295,1.32285,0.60445,45,-3.51704997102389,-3.51704997102389,-0.55007349551869,8.37916973092065,3.91454811770098
RbRuO3,1.15453211593,2.31695,2.31695,0.66755,0.75585,37,-2.15624998223519,-2.15624998223519,-0.318049257376332,4.06430796650305,1.87312935456336,1,5,1.47565,0.64735,1.36995,0.63885,44,-3.62910997010066,-3.62910997010066,-0.925803392330116,7.67333103681727,3.37376382224358
RbSbO3,0.862949419715,2.31695,2.31695,0.66755,0.75585,37,-2.15624998223519,-2.15624998223519,-0.318049257376332,4.06430796650305,1.87312935456336,1,5,1.00325,1.23855,0.98825,1.18075,51,-4.78668996056364,-4.78668996056364,-1.48174758781515,8.33749663130363,3.42787452174424
RbSnO3,0.778219233094,2.31695,2.31695,0.66755,0.75585,37,-2.15624998223519,-2.15624998223519,-0.318049257376332,4.06430796650305,1.87312935456336,1,5,1.06585,1.35395,1.04465,1.27905,50,-3.60333997031297,-3.60333997031297,-0.624456994831229,6.87582904338559,3.12568602427718
RbTaO3,1.24255492014,2.31695,2.31695,0.66755,0.75585,37,-2.15624998223519,-2.15624998223519,-0.318049257376332,4.06430796650305,1.87312935456336,1,5,1.46495,0.83725,1.37585,0.81235,73,-3.54071997082888,-3.54071997082888,0.286069997746992,7.763254136017,4.024662066882
RbTcO3,1.2512921248,2.31695,2.31695,0.66755,0.75585,37,-2.15624998223519,-2.15624998223519,-0.318049257376332,4.06430796650305,1.87312935456336,1,5,1.50655,0.68555,1.40795,0.67865,43,-3.95103996744835,-3.95103996744835,-1.20091209010799,7.17916824087351,2.98912807538276
RbTiO3,0.96020290245,2.31695,2.31695,0.66755,0.75585,37,-2.15624998223519,-2.15624998223519,-0.318049257376332,4.06430796650305,1.87312935456336,1,5,1.54605,0.51945,1.46925,0.51995,22,-4.13788996590894,-4.13788996590894,0.416301036565948,7.12072002133592,3.76851052895093
RbVO3,1.14570633817,2.31695,2.31695,0.66755,0.75585,37,-2.15624998223519,-2.15624998223519,-0.318049257376332,4.06430796650305,1.87312935456336,1,5,1.47915,0.47555,1.40435,0.47775,23,-4.42466996354623,-4.42466996354623,-0.105595059134819,7.21880600052479,3.55660547069498
RbWO3,1.34437352199,2.31695,2.31695,0.66755,0.75585,37,-2.15624998223519,-2.15624998223519,-0.318049257376332,4.06430796650305,1.87312935456336,1,5,1.40525,0.79075,1.33475,0.77745,74,-4.46415996322088,-4.46415996322088,-0.408239396770123,8.81585142720564,4.20380601521776
RbZnO3,0.594466901348,2.31695,2.31695,0.66755,0.75585,37,-2.15624998223519,-2.15624998223519,-0.318049257376332,4.06430796650305,1.87312935456336,1,5,1.10495,1.10495,1.05065,1.05065,30,-5.9780399507484,-0.698699994243583,1.59776491684157,9.94132284809543,5.7695438824685
RbZrO3,0.8656674341,2.31695,2.31695,0.66755,0.75585,37,-2.15624998223519,-2.15624998223519,-0.318049257376332,4.06430796650305,1.87312935456336,1,5,1.66825,0.84555,1.57665,0.82885,40,-3.45485997153626,-3.45485997153626,0.209905868274849,7.1079966614469,3.65895126486087
ScAgO3,1.02219480509,1.65245,0.58135,1.54375,0.57345,21,-3.05401997483868,-3.05401997483868,1.06725368120469,6.81817244382291,3.9427130625138,3,3,1.31705,1.31705,1.24305,1.24305,47,-4.3784899639267,-4.3784899639267,-1.18205659027474,7.87468273510161,3.34631307241344
ScAlO3,1.34443152964,1.65245,0.58135,1.54375,0.57345,21,-3.05401997483868,-3.05401997483868,1.06725368120469,6.81817244382291,3.9427130625138,3,3,1.10775,1.39955,1.05735,1.24815,13,-2.5456999790266,-2.5456999790266,0.341120609189343,5.7268123878179,3.03396649850362
ScBiO3,0.798979905802,1.65245,0.58135,1.54375,0.57345,21,-3.05401997483868,-3.05401997483868,1.06725368120469,6.81817244382291,3.9427130625138,3,3,0.98985,1.30035,0.98175,1.24685,83,-4.52188996274526,-4.52188996274526,-1.3873439885512,7.92763603471,3.2701460230794
ScCdO3,0.909642091143,1.65245,0.58135,1.54375,0.57345,21,-3.05401997483868,-3.05401997483868,1.06725368120469,6.81817244382291,3.9427130625138,3,3,1.23185,1.23185,1.17655,1.17655,48,-5.66952995329014,-0.80207999339186,1.4828730877692,9.3171386232756,5.4000058555224
ScCoO3,1.46481504294,1.65245,0.58135,1.54375,0.57345,21,-3.05401997483868,-3.05401997483868,1.06725368120469,6.81817244382291,3.9427130625138,3,3,1.29155,0.35895,1.19155,0.36135,27,-4.41284996364361,-4.41284996364361,-1.07005130118966,7.65850740690399,3.29422805285716
ScCrO3,1.45956575766,1.65245,0.58135,1.54375,0.57345,21,-3.05401997483868,-3.05401997483868,1.06725368120469,6.81817244382291,3.9427130625138,3,3,1.42455,0.43935,1.34675,0.44105,24,-4.42488996354442,-4.42488996354442,-0.503656315849902,7.30853834978004,3.40244101696507
ScCuO3,1.27744680118,1.65245,0.58135,1.54375,0.57345,21,-3.05401997483868,-3.05401997483868,1.06725368120469,6.81817244382291,3.9427130625138,3,3,1.19885,1.19885,1.12835,1.12835,29,-4.5753399623049,-4.5753399623049,-1.23469135982637,8.33297712134612,3.54914288075987
ScFeO3,1.44730062927,1.65245,0.58135,1.54375,0.57345,21,-3.05401997483868,-3.05401997483868,1.06725368120469,6.81817244382291,3.9427130625138,3,3,1.33295,0.38215,1.23965,0.38635,26,-4.40060996374446,-4.40060996374446,-0.997517531789624,7.47176953842758,3.23712600331898
ScGaO3,1.25130492479,1.65245,0.58135,1.54375,0.57345,21,-3.05401997483868,-3.05401997483868,1.06725368120469,6.81817244382291,3.9427130625138,3,3,1.00335,1.33975,0.97045,1.20865,31,-2.42898997998815,-2.42898997998815,0.450211216292945,5.67270237326794,3.06145679478044
ScGeO3,1.16321895454,1.65245,0.58135,1.54375,0.57345,21,-3.05401997483868,-3.05401997483868,1.06725368120469,6.81817244382291,3.9427130625138,3,3,0.92235,1.17105,0.90585,1.09295,32,-3.8244499684913,-3.8244499684913,-0.570452135301915,7.44894692860485,3.43924739665147
ScMnO3,1.4860015178,1.65245,0.58135,1.54375,0.57345,21,-3.05401997483868,-3.05401997483868,1.06725368120469,6.81817244382291,3.9427130625138,3,3,1.36815,0.40825,1.30255,0.40875,25,-4.37895996392283,-4.37895996392283,-0.575037685258773,7.39822451904905,3.41159341689514
ScMoO3,1.36942778083,1.65245,0.58135,1.54375,0.57345,21,-3.05401997483868,-3.05401997483868,1.06725368120469,6.81817244382291,3.9427130625138,3,3,1.53775,0.72745,1.46475,0.72195,42,-4.27918996474481,-4.27918996474481,-1.14474589052513,7.00728034230322,2.93126722588905
ScNbO3,1.28025292202,1.65245,0.58135,1.54375,0.57345,21,-3.05401997483868,-3.05401997483868,1.06725368120469,6.81817244382291,3.9427130625138,3,3,1.57595,0.77355,1.52635,0.77375,41,-4.58042996226296,-4.58042996226296,-0.660734894550011,7.16521534098014,3.25224022321507
ScNiO3,1.39749396218,1.65245,0.58135,1.54375,0.57345,21,-3.05401997483868,-3.05401997483868,1.06725368120469,6.81817244382291,3.9427130625138,3,3,1.25315,0.33775,1.14775,0.33945,28,-4.41903996359262,-4.41903996359262,-1.06489142121737,7.8785395951004,3.40682408694151
ScPbO3,0.688079051071,1.65245,0.58135,1.54375,0.57345,21,-3.05401997483868,-3.05401997483868,1.06725368120469,6.81817244382291,3.9427130625138,3,3,1.03965,1.40285,1.02775,1.32055,82,-3.38806997208652,-3.38806997208652,-0.461033296234442,6.57195824598203,3.05546247487379
ScPdO3,1.14449500124,1.65245,0.58135,1.54375,0.57345,21,-3.05401997483868,-3.05401997483868,1.06725368120469,6.81817244382291,3.9427130625138,3,3,1.40755,0.58065,1.27995,0.57415,46,-4.09639996625077,-3.37188997221983,-0.450016896319226,9.06265342535871,4.30631826451974
ScPtO3,1.21673564564,1.65245,0.58135,1.54375,0.57345,21,-3.05401997483868,-3.05401997483868,1.06725368120469,6.81817244382291,3.9427130625138,3,3,1.26865,0.67055,1.20435,0.66465,78,-5.44059995517624,-5.44059995517624,-2.19568358191321,9.35311962291117,3.57871802049898
ScRhO3,1.3089811939,1.65245,0.58135,1.54375,0.57345,21,-3.05401997483868,-3.05401997483868,1.06725368120469,6.81817244382291,3.9427130625138,3,3,1.44625,0.61295,1.32285,0.60445,45,-3.51704997102389,-3.51704997102389,-0.55007349551869,8.37916973092065,3.91454811770098
ScRuO3,1.37265461209,1.65245,0.58135,1.54375,0.57345,21,-3.05401997483868,-3.05401997483868,1.06725368120469,6.81817244382291,3.9427130625138,3,3,1.47565,0.64735,1.36995,0.63885,44,-3.62910997010066,-3.62910997010066,-0.925803392330116,7.67333103681727,3.37376382224358
ScSbO3,0.69643603287,1.65245,0.58135,1.54375,0.57345,21,-3.05401997483868,-3.05401997483868,1.06725368120469,6.81817244382291,3.9427130625138,3,3,1.00325,1.23855,0.98825,1.18075,51,-4.78668996056364,-4.78668996056364,-1.48174758781515,8.33749663130363,3.42787452174424
ScSnO3,1.04011592068,1.65245,0.58135,1.54375,0.57345,21,-3.05401997483868,-3.05401997483868,1.06725368120469,6.81817244382291,3.9427130625138,3,3,1.06585,1.35395,1.04465,1.27905,50,-3.60333997031297,-3.60333997031297,-0.624456994831229,6.87582904338559,3.12568602427718
ScTaO3,1.33461544269,1.65245,0.58135,1.54375,0.57345,21,-3.05401997483868,-3.05401997483868,1.06725368120469,6.81817244382291,3.9427130625138,3,3,1.46495,0.83725,1.37585,0.81235,73,-3.54071997082888,-3.54071997082888,0.286069997746992,7.763254136017,4.024662066882
ScTcO3,1.38227380788,1.65245,0.58135,1.54375,0.57345,21,-3.05401997483868,-3.05401997483868,1.06725368120469,6.81817244382291,3.9427130625138,3,3,1.50655,0.68555,1.40795,0.67865,43,-3.95103996744835,-3.95103996744835,-1.20091209010799,7.17916824087351,2.98912807538276
ScTiO3,1.28386565905,1.65245,0.58135,1.54375,0.57345,21,-3.05401997483868,-3.05401997483868,1.06725368120469,6.81817244382291,3.9427130625138,3,3,1.54605,0.51945,1.46925,0.51995,22,-4.13788996590894,-4.13788996590894,0.416301036565948,7.12072002133592,3.76851052895093
ScVO3,1.40722682319,1.65245,0.58135,1.54375,0.57345,21,-3.05401997483868,-3.05401997483868,1.06725368120469,6.81817244382291,3.9427130625138,3,3,1.47915,0.47555,1.40435,0.47775,23,-4.42466996354623,-4.42466996354623,-0.105595059134819,7.21880600052479,3.55660547069498
ScWO3,1.43459972367,1.65245,0.58135,1.54375,0.57345,21,-3.05401997483868,-3.05401997483868,1.06725368120469,6.81817244382291,3.9427130625138,3,3,1.40525,0.79075,1.33475,0.77745,74,-4.46415996322088,-4.46415996322088,-0.408239396770123,8.81585142720564,4.20380601521776
ScZnO3,1.15476531779,1.65245,0.58135,1.54375,0.57345,21,-3.05401997483868,-3.05401997483868,1.06725368120469,6.81817244382291,3.9427130625138,3,3,1.10495,1.10495,1.05065,1.05065,30,-5.9780399507484,-0.698699994243583,1.59776491684157,9.94132284809543,5.7695438824685
ScZrO3,1.0984725145,1.65245,0.58135,1.54375,0.57345,21,-3.05401997483868,-3.05401997483868,1.06725368120469,6.81817244382291,3.9427130625138,3,3,1.66825,0.84555,1.57665,0.82885,40,-3.45485997153626,-3.45485997153626,0.209905868274849,7.1079966614469,3.65895126486087
SmAgO3,1.00602979492,1.94465,0.32455,1.81205,0.32475,62,-2.20974998179441,-2.20974998179441,1.6942976860387,5.81302285212482,3.75366026908176,3,3,1.31705,1.31705,1.24305,1.24305,47,-4.3784899639267,-4.3784899639267,-1.18205659027474,7.87468273510161,3.34631307241344
SmAlO3,1.31924144974,1.94465,0.32455,1.81205,0.32475,62,-2.20974998179441,-2.20974998179441,1.6942976860387,5.81302285212482,3.75366026908176,3,3,1.10775,1.39955,1.05735,1.24815,13,-2.5456999790266,-2.5456999790266,0.341120609189343,5.7268123878179,3.03396649850362
SmBiO3,0.764208281414,1.94465,0.32455,1.81205,0.32475,62,-2.20974998179441,-2.20974998179441,1.6942976860387,5.81302285212482,3.75366026908176,3,3,0.98985,1.30035,0.98175,1.24685,83,-4.52188996274526,-4.52188996274526,-1.3873439885512,7.92763603471,3.2701460230794
SmCdO3,0.879993305202,1.94465,0.32455,1.81205,0.32475,62,-2.20974998179441,-2.20974998179441,1.6942976860387,5.81302285212482,3.75366026908176,3,3,1.23185,1.23185,1.17655,1.17655,48,-5.66952995329014,-0.80207999339186,1.4828730877692,9.3171386232756,5.4000058555224
SmCoO3,1.38774232861,1.94465,0.32455,1.81205,0.32475,62,-2.20974998179441,-2.20974998179441,1.6942976860387,5.81302285212482,3.75366026908176,3,3,1.29155,0.35895,1.19155,0.36135,27,-4.41284996364361,-4.41284996364361,-1.07005130118966,7.65850740690399,3.29422805285716
SmCrO3,1.4367131797,1.94465,0.32455,1.81205,0.32475,62,-2.20974998179441,-2.20974998179441,1.6942976860387,5.81302285212482,3.75366026908176,3,3,1.42455,0.43935,1.34675,0.44105,24,-4.42488996354442,-4.42488996354442,-0.503656315849902,7.30853834978004,3.40244101696507
SmCuO3,1.22494672964,1.94465,0.32455,1.81205,0.32475,62,-2.20974998179441,-2.20974998179441,1.6942976860387,5.81302285212482,3.75366026908176,3,3,1.19885,1.19885,1.12835,1.12835,29,-4.5753399623049,-4.5753399623049,-1.23469135982637,8.33297712134612,3.54914288075987
SmFeO3,1.43190446889,1.94465,0.32455,1.81205,0.32475,62,-2.20974998179441,-2.20974998179441,1.6942976860387,5.81302285212482,3.75366026908176,3,3,1.33295,0.38215,1.23965,0.38635,26,-4.40060996374446,-4.40060996374446,-0.997517531789624,7.47176953842758,3.23712600331898
SmGaO3,1.21654498629,1.94465,0.32455,1.81205,0.32475,62,-2.20974998179441,-2.20974998179441,1.6942976860387,5.81302285212482,3.75366026908176,3,3,1.00335,1.33975,0.97045,1.20865,31,-2.42898997998815,-2.42898997998815,0.450211216292945,5.67270237326794,3.06145679478044
SmGeO3,1.05544975615,1.94465,0.32455,1.81205,0.32475,62,-2.20974998179441,-2.20974998179441,1.6942976860387,5.81302285212482,3.75366026908176,3,3,0.92235,1.17105,0.90585,1.09295,32,-3.8244499684913,-3.8244499684913,-0.570452135301915,7.44894692860485,3.43924739665147
SmMnO3,1.44680882785,1.94465,0.32455,1.81205,0.32475,62,-2.20974998179441,-2.20974998179441,1.6942976860387,5.81302285212482,3.75366026908176,3,3,1.36815,0.40825,1.30255,0.40875,25,-4.37895996392283,-4.37895996392283,-0.575037685258773,7.39822451904905,3.41159341689514
SmMoO3,1.34521169932,1.94465,0.32455,1.81205,0.32475,62,-2.20974998179441,-2.20974998179441,1.6942976860387,5.81302285212482,3.75366026908176,3,3,1.53775,0.72745,1.46475,0.72195,42,-4.27918996474481,-4.27918996474481,-1.14474589052513,7.00728034230322,2.93126722588905
SmNbO3,1.25796552481,1.94465,0.32455,1.81205,0.32475,62,-2.20974998179441,-2.20974998179441,1.6942976860387,5.81302285212482,3.75366026908176,3,3,1.57595,0.77355,1.52635,0.77375,41,-4.58042996226296,-4.58042996226296,-0.660734894550011,7.16521534098014,3.25224022321507
SmNiO3,1.33755843464,1.94465,0.32455,1.81205,0.32475,62,-2.20974998179441,-2.20974998179441,1.6942976860387,5.81302285212482,3.75366026908176,3,3,1.25315,0.33775,1.14775,0.33945,28,-4.41903996359262,-4.41903996359262,-1.06489142121737,7.8785395951004,3.40682408694151
SmPbO3,0.783865355837,1.94465,0.32455,1.81205,0.32475,62,-2.20974998179441,-2.20974998179441,1.6942976860387,5.81302285212482,3.75366026908176,3,3,1.03965,1.40285,1.02775,1.32055,82,-3.38806997208652,-3.38806997208652,-0.461033296234442,6.57195824598203,3.05546247487379
SmPdO3,1.12556072097,1.94465,0.32455,1.81205,0.32475,62,-2.20974998179441,-2.20974998179441,1.6942976860387,5.81302285212482,3.75366026908176,3,3,1.40755,0.58065,1.27995,0.57415,46,-4.09639996625077,-3.37188997221983,-0.450016896319226,9.06265342535871,4.30631826451974
SmPtO3,1.12569413988,1.94465,0.32455,1.81205,0.32475,62,-2.20974998179441,-2.20974998179441,1.6942976860387,5.81302285212482,3.75366026908176,3,3,1.26865,0.67055,1.20435,0.66465,78,-5.44059995517624,-5.44059995517624,-2.19568358191321,9.35311962291117,3.57871802049898
SmRhO3,1.26508006736,1.94465,0.32455,1.81205,0.32475,62,-2.20974998179441,-2.20974998179441,1.6942976860387,5.81302285212482,3.75366026908176,3,3,1.44625,0.61295,1.32285,0.60445,45,-3.51704997102389,-3.51704997102389,-0.55007349551869,8.37916973092065,3.91454811770098
SmRuO3,1.31843402942,1.94465,0.32455,1.81205,0.32475,62,-2.20974998179441,-2.20974998179441,1.6942976860387,5.81302285212482,3.75366026908176,3,3,1.47565,0.64735,1.36995,0.63885,44,-3.62910997010066,-3.62910997010066,-0.925803392330116,7.67333103681727,3.37376382224358
SmSbO3,0.787857658578,1.94465,0.32455,1.81205,0.32475,62,-2.20974998179441,-2.20974998179441,1.6942976860387,5.81302285212482,3.75366026908176,3,3,1.00325,1.23855,0.98825,1.18075,51,-4.78668996056364,-4.78668996056364,-1.48174758781515,8.33749663130363,3.42787452174424
SmSnO3,0.834791740585,1.94465,0.32455,1.81205,0.32475,62,-2.20974998179441,-2.20974998179441,1.6942976860387,5.81302285212482,3.75366026908176,3,3,1.06585,1.35395,1.04465,1.27905,50,-3.60333997031297,-3.60333997031297,-0.624456994831229,6.87582904338559,3.12568602427718
SmTaO3,1.31318955759,1.94465,0.32455,1.81205,0.32475,62,-2.20974998179441,-2.20974998179441,1.6942976860387,5.81302285212482,3.75366026908176,3,3,1.46495,0.83725,1.37585,0.81235,73,-3.54071997082888,-3.54071997082888,0.286069997746992,7.763254136017,4.024662066882
SmTcO3,1.36179647656,1.94465,0.32455,1.81205,0.32475,62,-2.20974998179441,-2.20974998179441,1.6942976860387,5.81302285212482,3.75366026908176,3,3,1.50655,0.68555,1.40795,0.67865,43,-3.95103996744835,-3.95103996744835,-1.20091209010799,7.17916824087351,2.98912807538276
SmTiO3,1.2582860709,1.94465,0.32455,1.81205,0.32475,62,-2.20974998179441,-2.20974998179441,1.6942976860387,5.81302285212482,3.75366026908176,3,3,1.54605,0.51945,1.46925,0.51995,22,-4.13788996590894,-4.13788996590894,0.416301036565948,7.12072002133592,3.76851052895093
SmVO3,1.37917718335,1.94465,0.32455,1.81205,0.32475,62,-2.20974998179441,-2.20974998179441,1.6942976860387,5.81302285212482,3.75366026908176,3,3,1.47915,0.47555,1.40435,0.47775,23,-4.42466996354623,-4.42466996354623,-0.105595059134819,7.21880600052479,3.55660547069498
SmWO3,1.40392834859,1.94465,0.32455,1.81205,0.32475,62,-2.20974998179441,-2.20974998179441,1.6942976860387,5.81302285212482,3.75366026908176,3,3,1.40525,0.79075,1.33475,0.77745,74,-4.46415996322088,-4.46415996322088,-0.408239396770123,8.81585142720564,4.20380601521776
SmZnO3,1.11227229746,1.94465,0.32455,1.81205,0.32475,62,-2.20974998179441,-2.20974998179441,1.6942976860387,5.81302285212482,3.75366026908176,3,3,1.10495,1.10495,1.05065,1.05065,30,-5.9780399507484,-0.698699994243583,1.59776491684157,9.94132284809543,5.7695438824685
SmZrO3,1.08077171151,1.94465,0.32455,1.81205,0.32475,62,-2.20974998179441,-2.20974998179441,1.6942976860387,5.81302285212482,3.75366026908176,3,3,1.66825,0.84555,1.57665,0.82885,40,-3.45485997153626,-3.45485997153626,0.209905868274849,7.1079966614469,3.65895126486087
SrAgO3,0.845633484768,1.95395,1.95395,1.81115,1.81115,38,-3.5185299710117,-1.09939999094231,0.962296802074986,5.87708287157186,3.41968983682342,2,4,1.31705,1.31705,1.24305,1.24305,47,-4.3784899639267,-4.3784899639267,-1.18205659027474,7.87468273510161,3.34631307241344
SrAlO3,1.02076456978,1.95395,1.95395,1.81115,1.81115,38,-3.5185299710117,-1.09939999094231,0.962296802074986,5.87708287157186,3.41968983682342,2,4,1.10775,1.39955,1.05735,1.24815,13,-2.5456999790266,-2.5456999790266,0.341120609189343,5.7268123878179,3.03396649850362
SrBiO3,0.75923347473,1.95395,1.95395,1.81115,1.81115,38,-3.5185299710117,-1.09939999094231,0.962296802074986,5.87708287157186,3.41968983682342,2,4,0.98985,1.30035,0.98175,1.24685,83,-4.52188996274526,-4.52188996274526,-1.3873439885512,7.92763603471,3.2701460230794
SrCdO3,0.646659291223,1.95395,1.95395,1.81115,1.81115,38,-3.5185299710117,-1.09939999094231,0.962296802074986,5.87708287157186,3.41968983682342,2,4,1.23185,1.23185,1.17655,1.17655,48,-5.66952995329014,-0.80207999339186,1.4828730877692,9.3171386232756,5.4000058555224
SrCoO3,1.10578833062,1.95395,1.95395,1.81115,1.81115,38,-3.5185299710117,-1.09939999094231,0.962296802074986,5.87708287157186,3.41968983682342,2,4,1.29155,0.35895,1.19155,0.36135,27,-4.41284996364361,-4.41284996364361,-1.07005130118966,7.65850740690399,3.29422805285716
SrCrO3,1.28018580857,1.95395,1.95395,1.81115,1.81115,38,-3.5185299710117,-1.09939999094231,0.962296802074986,5.87708287157186,3.41968983682342,2,4,1.42455,0.43935,1.34675,0.44105,24,-4.42488996354442,-4.42488996354442,-0.503656315849902,7.30853834978004,3.40244101696507
SrCuO3,0.945528045418,1.95395,1.95395,1.81115,1.81115,38,-3.5185299710117,-1.09939999094231,0.962296802074986,5.87708287157186,3.41968983682342,2,4,1.19885,1.19885,1.12835,1.12835,29,-4.5753399623049,-4.5753399623049,-1.23469135982637,8.33297712134612,3.54914288075987
SrFeO3,1.21375090278,1.95395,1.95395,1.81115,1.81115,38,-3.5185299710117,-1.09939999094231,0.962296802074986,5.87708287157186,3.41968983682342,2,4,1.33295,0.38215,1.23965,0.38635,26,-4.40060996374446,-4.40060996374446,-0.997517531789624,7.47176953842758,3.23712600331898
SrGaO3,0.927230467735,1.95395,1.95395,1.81115,1.81115,38,-3.5185299710117,-1.09939999094231,0.962296802074986,5.87708287157186,3.41968983682342,2,4,1.00335,1.33975,0.97045,1.20865,31,-2.42898997998815,-2.42898997998815,0.450211216292945,5.67270237326794,3.06145679478044
SrGeO3,1.11842396063,1.95395,1.95395,1.81115,1.81115,38,-3.5185299710117,-1.09939999094231,0.962296802074986,5.87708287157186,3.41968983682342,2,4,0.92235,1.17105,0.90585,1.09295,32,-3.8244499684913,-3.8244499684913,-0.570452135301915,7.44894692860485,3.43924739665147
SrMnO3,1.21485612621,1.95395,1.95395,1.81115,1.81115,38,-3.5185299710117,-1.09939999094231,0.962296802074986,5.87708287157186,3.41968983682342,2,4,1.36815,0.40825,1.30255,0.40875,25,-4.37895996392283,-4.37895996392283,-0.575037685258773,7.39822451904905,3.41159341689514
SrMoO3,1.26664721074,1.95395,1.95395,1.81115,1.81115,38,-3.5185299710117,-1.09939999094231,0.962296802074986,5.87708287157186,3.41968983682342,2,4,1.53775,0.72745,1.46475,0.72195,42,-4.27918996474481,-4.27918996474481,-1.14474589052513,7.00728034230322,2.93126722588905
SrNbO3,1.18025998596,1.95395,1.95395,1.81115,1.81115,38,-3.5185299710117,-1.09939999094231,0.962296802074986,5.87708287157186,3.41968983682342,2,4,1.57595,0.77355,1.52635,0.77375,41,-4.58042996226296,-4.58042996226296,-0.660734894550011,7.16521534098014,3.25224022321507
SrNiO3,1.01685851987,1.95395,1.95395,1.81115,1.81115,38,-3.5185299710117,-1.09939999094231,0.962296802074986,5.87708287157186,3.41968983682342,2,4,1.25315,0.33775,1.14775,0.33945,28,-4.41903996359262,-4.41903996359262,-1.06489142121737,7.8785395951004,3.40682408694151
SrPbO3,0.755686200546,1.95395,1.95395,1.81115,1.81115,38,-3.5185299710117,-1.09939999094231,0.962296802074986,5.87708287157186,3.41968983682342,2,4,1.03965,1.40285,1.02775,1.32055,82,-3.38806997208652,-3.38806997208652,-0.461033296234442,6.57195824598203,3.05546247487379
SrPdO3,0.917563297484,1.95395,1.95395,1.81115,1.81115,38,-3.5185299710117,-1.09939999094231,0.962296802074986,5.87708287157186,3.41968983682342,2,4,1.40755,0.58065,1.27995,0.57415,46,-4.09639996625077,-3.37188997221983,-0.450016896319226,9.06265342535871,4.30631826451974
SrPtO3,0.779797776136,1.95395,1.95395,1.81115,1.81115,38,-3.5185299710117,-1.09939999094231,0.962296802074986,5.87708287157186,3.41968983682342,2,4,1.26865,0.67055,1.20435,0.66465,78,-5.44059995517624,-5.44059995517624,-2.19568358191321,9.35311962291117,3.57871802049898
SrRhO3,1.13637977389,1.95395,1.95395,1.81115,1.81115,38,-3.5185299710117,-1.09939999094231,0.962296802074986,5.87708287157186,3.41968983682342,2,4,1.44625,0.61295,1.32285,0.60445,45,-3.51704997102389,-3.51704997102389,-0.55007349551869,8.37916973092065,3.91454811770098
SrRuO3,1.19720885195,1.95395,1.95395,1.81115,1.81115,38,-3.5185299710117,-1.09939999094231,0.962296802074986,5.87708287157186,3.41968983682342,2,4,1.47565,0.64735,1.36995,0.63885,44,-3.62910997010066,-3.62910997010066,-0.925803392330116,7.67333103681727,3.37376382224358
SrSbO3,0.868440030096,1.95395,1.95395,1.81115,1.81115,38,-3.5185299710117,-1.09939999094231,0.962296802074986,5.87708287157186,3.41968983682342,2,4,1.00325,1.23855,0.98825,1.18075,51,-4.78668996056364,-4.78668996056364,-1.48174758781515,8.33749663130363,3.42787452174424
SrSnO3,0.98097503021,1.95395,1.95395,1.81115,1.81115,38,-3.5185299710117,-1.09939999094231,0.962296802074986,5.87708287157186,3.41968983682342,2,4,1.06585,1.35395,1.04465,1.27905,50,-3.60333997031297,-3.60333997031297,-0.624456994831229,6.87582904338559,3.12568602427718
